ID,Offset,Length,Pad,Text
375,0x7B29C,27,01,\0\s5せいかーい。\w8\w8\n\n
376,0x7B2C0,17,01,\1\s0おお。\w8\w8
377,0x7B2DC,33,01,\0\s5よく分かったねー。\w8\w8\n\n
378,0x7B314,20,01,問目、クリア！\w8\w8
379,0x7B358,51,01,\0\s8‥‥\w8\w8答える気なし‥‥\w8\w8と。\w8\w8\n\n
380,0x7B3A4,27,01,\0\s5時間切れー。\w8\w8\n\n
381,0x7B3C8,15,01,\0\s8‥‥\w8\w8
382,0x7B3E0,18,01,って‥‥\w8\w8\n\n
383,0x7B3FC,27,01,\0\s5違いまーす。\w8\w8\n\n
384,0x7B420,19,01,\1\s1フフフ。\w8\w8
385,0x7B43C,34,01,\0\s5残念でした。\w8またどうぞっ！
386,0x7B4A8,54,01,"\0\s0それじゃ、\s5行くよー。\w8\w8\![raise,OnQuizNext]"
387,0x7B4FC,7,01,\0\s0第
388,0x7B50C,14,01,問。\w8\w8\n\n
389,0x7B548,63,01,\0\s0視力検査に用いられるこんな図。\w8\w8\n\nこれの正式名称は？
390,0x7B5DC,214,01,\0\s0ファミコンの人気がピークだった頃、芸能人絡みのゲームが結構作られました。\w8\w8\n\n今では怪人として確固たる地位を気付いた田代まさしも、当時一本だけファミコンのゲームを出しています。\w8\w8\n\n\s5そのタイトルは？
391,0x7B6E8,58,01,\0\s0暗黒要塞レリクスの BGM を担当していたバンドの名前は？
392,0x7B764,202,01,\0\s0\0\s0分別のつかない一部の子供が軽く倒れたことで、それ以降同じエフェクトは使えなくなるわ、テレビを見るときは離れて見ろとかクソやかましい字幕が毎回必ず出るようになるわ、久米宏は理由もなく勢いづくわ、
393,0x7B838,101,01,何だかどうしようもなく不愉快な影響をアニメ界に与えたポケモン第38話。\w8\w8\n\n\s5そのサブタイトルは？
394,0x7B8BC,56,01,\0\s5ベータビデオテープL-500のβIIモード録画時間は何分？
395,0x7B9E8,114,01,\0\s0秒単位でガンパレードマーチをクソゲーにする初心者救済武器\w4 N.E.P。\w8\w8\n\nこの武器の正式名称は？\w8\w8\n\n
396,0x7BA64,112,01,\s5あ、ちなみに英語で、ハイフンとか中点とか余計な記号無しでお願いします。\w8\w8\1\s0カタカナもオーケーや、一応。
397,0x7BB70,44,01,\b[2]\0\s[20]メニュー‥‥\w8\w8\s0っと。\n\n
398,0x7BBA8,142,01,"\b[2]\![enter,passivemode]\0\s5\_sさくらクイズ。\_s\w8\1\s0\n\n略して「さくら打」。\w8\w8\0\n\n‥‥\w8\w8\s8いや、それ絶対違うし‥‥\w8\w8\n\n"
399,0x7BC40,30,01,"\![*]\q[説明,OnQuizTutorial]\n"
400,0x7BC7C,10,01,\![*]\q[第
401,0x7BC90,15,01,"問,OnQuizStart,"
402,0x7BCB4,10,01,\_q○\_q\n
403,0x7BCC8,25,01,"\![*]\q[終了,OnQuizLeave]"
404,0x7BD04,85,01,\0\s[20]クイズが出るから、答えを入力。\w8\w8\n\n\s5普通のクイズゲームだね。\w8\w8\n\n
405,0x7BD64,45,01,\1\s0時間制限あるから気をつけてな。\w8\w8\n\n
406,0x7BD9C,83,01,\0\s5ちなみに、択一とかそういう甘いものじゃないから、それは覚悟してねー。\w8\w8\n\n
407,0x7BDF8,13,01,\1\s0フフフ。
408,0x7BE4C,75,01,"\![leave,passivemode]\0\s0じゃ、終わりー。\w8\w8\n\n\s5お疲れ様でしたっ。\e"
409,0x7BEBC,27,01,\0\s8ざんねーん。\w8\w8\n\n
410,0x7BEE0,41,01,\0\s8あやや‥‥\w8\w8ダメです。\w8\w8\n\n
411,0x7BF14,71,01,\c\0\s5終ー\w8了ー。\w8\w8お疲れ様でしたー。\w8\w8\1\s0お疲れや。\w8\w8
412,0x7BF64,28,01,\0\s[20]結果は‥‥\w8\w8\n\n
413,0x7BF8C,6,01,10問中
414,0x7BF9C,8,01,問正解、
415,0x7BFB0,15,01,かかった時間は 
416,0x7BFC8,16,01,ミリ秒。\w8\w8\n
417,0x7BFE4,16,01,1問あたり、大体 
418,0x7C000,22,01,ミリ秒だね。\w8\w8\n\n
419,0x7C060,59,01,\s0あ。\w8\s5記録更新です。\w8\w8\n\nおめでとうございます！
420,0x7C0A4,27,01,\0\s4‥‥\w8\w8やる気ない？
421,0x7C0C8,37,01,\0\s8‥‥\w8\w8ま、また頑張ってね‥‥
422,0x7C0F8,46,01,\1\s0まあまあやな。\w8\w8\0\s5また頑張ってね。
423,0x7C130,61,01,\0\s0記録更新はならず‥‥\w8と。\w8\w8\n\n\s5また頑張ってね。
424,0x7C178,65,01,\0\s0（このメッセージを見ている人はマーキュリーライジング状態）\e
425,0x7C1D0,64,01,"じゃ、タイトルに戻るよ。\w8\w8\![raise,OnTypinggameEnter,return]"
426,0x7C25C,60,01,"\0\s0それじゃ、\s5行くよー。\w8\w8\![raise,OnTypinggameNext]"
427,0x7C314,24,01,次は‥‥\w8\w8\n\n\s0\_q
428,0x7C3A4,39,01,\0\s[20]メニュー‥‥\w8\w8\s0っと。\n\n
429,0x7C3D4,141,01,"\![enter,passivemode]\0\s5\_sさくらタイピング。\_s\w8\1\s0\n\n略して「さくら打」。\w8\w8\0\n\n‥‥\w8\w8\s8いや、それはちょっと‥‥\w8\w8\n\n"
430,0x7C46C,36,01,"\![*]\q[説明,OnTypinggameTutorial]\n"
431,0x7C524,31,01,"\![*]\q[終了,OnTypinggameLeave]"
432,0x7C56C,115,01,\0\s[20]まず私が打つべき文字を言うから、それをキーボードで入力。\w8\w8\n\n\s5普通のタイピングゲームだね。\w8\w8\n\n
433,0x7C5E8,41,01,\1\s0時間制限あるから気をつけてな。\w8\w8
434,0x7C61C,71,01,\0\s0成績はセーブされるから、いい成績が残るように頑張ってね。\w8\w8\n\n
435,0x7C66C,103,01,\s5あ、あと、ちょっと難度が異常かもしれないから、イライラしてるときはやらない方がいいかも‥‥\n\n\w8\w8
436,0x7C6DC,33,01,\1\s0‥‥\w8\w8ちょっとか、これ。
437,0x7C784,29,01,\0\s0ダウンロードちゅうー。\e
438,0x7C7AC,27,01,\0\s0ダウンロード開始っ。\e
439,0x7C7EC,56,01,\0\s4やだ。\w8\w8\1\s0‥‥\w8\w8いや、いいのか、それで。
440,0x7C84C,9,01,\0\s0‥‥
441,0x7C874,53,01,\0\s0\1\s1メーテル、また一つ星が消えるよ‥‥\0\s4‥‥
442,0x7C8FC,28,01,\0\s0updates2.dau 作成開始。
443,0x7C940,13,01,\0\s0終わり。
444,0x7C99C,20,01,ヘッドラインや。\n\n
445,0x7C9BC,25,01,\q0[][次のページへ]  \q1[
446,0x7C9E0,38,01,][行ってみる]  \q2[hscancel][行かない]
447,0x7CA38,38,01,][行ってみる]  \q1[hscancel][行かない]
448,0x7CA78,22,01,\1\s0\b2つづきや。\n\n
449,0x7CABC,20,01,ヘッドラインっ。\n\n
450,0x7CADC,20,01,\0\s0\b2つづき。\n\n
451,0x7CB1C,35,01,\1\s1‥‥\w8\w8何や、この回線は‥‥
452,0x7CB60,50,01,\0\s4‥‥\w8\w8ダメだ‥‥\w8\w8\1\s0駄回線やね。\e
453,0x7CBB4,70,01,\0\s4‥‥\w8\w8ダメだ‥‥\w8\w8\1\s0ヘッドラインセンサが古なっとるな。
454,0x7CC24,17,01,\1\s1更新なしや。
455,0x7CC40,17,01,\0\s0更新、なし。
456,0x7CC8C,21,01, からデータ取得中。\e
457,0x7CCD8,65,01,\0\s0ブラックリストにぶち込みましたっ。\w8\w8\1\s0南ー\w4無ー。\e
458,0x7CD6C,36,01,\0\s0とりあえずラグナロク日記\n\n\_q
459,0x7CD9C,15,01,\_q\n\n受信中。
460,0x7CDB4,24,01,\0\s0腐ったミカン\n\n\_q
461,0x7CDD8,53,01,\0\s0Gガンダムにおけるバルカン的立場のファイル\n\n\_q
462,0x7CE18,48,01,\0\s0母さんはその日家を出ていったファイル\n\n\_q
463,0x7CE54,17,01,のファイル\n\n\_q
464,0x7CE70,52,01,\0\s0今日からラグナロク日記を付けることにした\n\n\_q
465,0x7CEE8,18,01,\_q\n\nのMD5照合。
466,0x7CF6C,13,01,\0\s0一致。\e
467,0x7CFAC,19,01,\0\s3‥‥\w8\w8？\e
468,0x7CFE0,23,01,\0\s0サーバに接続〜。\e
469,0x7D02C,46,01,\0\s3‥‥\w8\w8\1\s0‥‥\w8\w8切なさ炸裂やね。
470,0x7D064,69,01,\0\s[20]更新終了‥‥\w8\w8っと。\w8\w8\s5\n\n少し賢くなったかもです。
471,0x7D12C,32,01,\0\s8‥‥\w8\w8\1\s0駄回線やね。
472,0x7D16C,42,01,\0\s8‥‥\w8\w8\1\s0アップロードミスやね。
473,0x7D1A0,34,01,\0\s8‥‥\w8\w8\1\s0駄サーバやね。
474,0x7D1DC,77,01,\0\s[20]‥‥\w8\w8あ。\w8\w8\n\n本体のバージョンが古いみたいだね‥‥\w8\w8\w8
475,0x7D234,25,01,\1\s0今のわいらは period 
476,0x7D258,84,01, 以降でないと動かへんで。\w8\w8\0\s0\n\nということで、とりあえず本体を入れ替えてね。
477,0x7D2D0,11,01,\0\s3遅っ。
478,0x7D2F8,11,01, に接続〜。
479,0x7D30C,78,01,日ぶりの更新開始〜。\w8\w8\1\s0‥‥\w8\w8いちいち日数数えとるんか、%selfname。
480,0x7D3D0,9,01,秒。\w8\n
481,0x7D3FC,11,01,秒。\w8\n\n
482,0x7D410,53,01,\0\s0‥‥\w8\w8\s7って、無駄足かー！\1\s1落ち着けっ！
483,0x7D450,68,01,\6\0\s0ってことで、勝手に修正するよ。\w8\w8\1\s0‥‥\w8\w8いいのか？
484,0x7D4B8,50,01,\0\s3‥‥\w8\w8遅いー‥‥\w8\w8\1\s0駄回線やね‥‥
485,0x7D51C,22,01,‥‥\w8\w8駄サーバ‥‥
486,0x7D54C,21,01,\0\s0‥‥\w8\w8何が？
487,0x7D57C,63,01,‥‥\w8\w8蹴られた‥‥\w8\w8\1\s0パスワードとか間違ってへんか？
488,0x7D61C,4,01,通／
489,0x7D62C,13,01,バイト\_q\n\n
490,0x7D644,14,01,新しいメール、
491,0x7D65C,10,01,通到着っ。
492,0x7D688,25,01,\0\s0新しいメール、なし。
493,0x7D6AC,16,01,メール来てるよ。
494,0x7D6C8,65,01,\1\s0新しいメールはありません。\w8\w8\0\s0新しい%mzもありません。
495,0x7D728,22,01,メールサーバに接続〜。
496,0x7D748,22,01,メールサーバに接続っ。
497,0x7D780,25,01,\0\s0インストール開始。\e
498,0x7D7DC,26,01,\0\s0\1\s0\0ゴースト\n\n「
499,0x7D800,4,01,」\n
500,0x7D81C,6,01,」\n\n
501,0x7D82C,22,01,インストール完了っ。\e
502,0x7D84C,26,01,」\n\nインストール完了っ。
503,0x7D880,24,01,\0\s0\1\s0\0シェル\n\n「
504,0x7D8B4,26,01,\0\s0\1\s0\0バルーン\n\n「
505,0x7D8D8,28,01,」\n\nインストール完了っ。\e
506,0x7D910,28,01,\0\s0\1\s0\0プラグイン\n\n「
507,0x7D938,14,01,\0\s0\1\s0\0「
508,0x7DA24,4,01,天気
509,0x7DA60,4,01,検索
510,0x7DAA8,6,01,カード
511,0x7DAE0,4,01,設定
512,0x7DBB0,14,01,os連続起動時間
513,0x7DC08,8,01,本体設定
514,0x7DC68,14,01,エクスプローラ
515,0x7DCB0,8,01,ごみ箱空
516,0x7DCF8,18,01,最近使ったファイル
517,0x7DD14,6,01,クリア
518,0x7DD5C,22,01,アイコンキャッシュ破棄
519,0x7DDC0,10,01,ipアドレス
520,0x7DE98,8,01,サイコロ
521,0x7DED4,15,01,\0\s4‥‥\w8\w8
522,0x7DEF8,11,01,\0\s4‥‥？
523,0x7DF20,19,01,\0\s1‥‥\w8\w8む。
524,0x7DF3C,6,01,いたる
525,0x7DF4C,58,01,\0\s4‥‥\w8\w8いや、止めようよ、いたるは。\w8\w8\1\s0‥‥
526,0x7DFAC,14,01,‥‥\w8\w8と。
527,0x7DFC4,33,01,‥‥\w8\w8と。\1\s0間違ってるぞ。
528,0x7DFF0,39,01,地蔵‥‥\w8\w8と。\1\s0‥‥\w8\w8地蔵？
529,0x7E094,76,01,\0\s0む。\w8\w8\n\n\s5メモリリフレッシュの時間がやって参りました！\w8\w8\n\n
530,0x7E0EC,37,01,\1\s0マシン落ちんとええけどな。\w8\w8
531,0x7E11C,60,01,\0\s5そこはそれ、適当に神様とかに祈りましょう！\w8\w8\w8\n\n
532,0x7E164,54,01,"\s0じゃ、行くよー。\x\![raise,On_RefreshMemoryExecute]"
533,0x7E1C4,71,01,\0\s[20]‥‥\w8\w8っと。\w8\w8\n\n\s5メモリリフレッシュ完了！\w8\w8\n\n
534,0x7E214,41,01,\1\s0よかったなマシン落ちんで。\w8\w8\n\n
535,0x7E248,52,01,\0これでマシンの動作が軽くなったかもです！\w8\w8\n\n
536,0x7E288,39,01,\1\s0気のせいやと思うけどな。\w8\w8\n\n
537,0x7E2B8,34,01,\0うにゅうは余計なこと言わないっ！
538,0x7E2F4,109,01,"\0\s[20]IPアドレス取得中‥‥\w8\w8\n\n\![execute,http-get,""http://usada.sakura.vg/ip.php""]\![raise,On_IP_got]"
539,0x7E394,25,01,\0\s0取得完了。\w8\w8\n\n
540,0x7E3C8,16,01,だよ。\w8\w8\n\n
541,0x7E3E4,32,01,クリップボードにコピーする？\n\n
542,0x7E410,36,01,"\![*]\q[する,executecopyipaddress]\n"
543,0x7E440,24,01,"\![*]\q[しない,cancel]\n"
544,0x7E464,42,01,\0\s4‥‥\w8\w8取得失敗。\w8\w8\1\s1むう。
545,0x7E4C8,29,01,\0‥‥\w8\w8\s1気をつけてね。
546,0x7E4F0,29,01,\0‥‥\w8\w8\s4気をつけてね。
547,0x7E52C,42,01,\0\s0ん。\w8\w8\n\n\s5全然大丈夫ですよっ。
548,0x7E560,46,01,\0\s0ん。\w8\w8\n\n\s5ちょっと疲れてるかも‥‥
549,0x7E598,68,01,\0\s0‥‥\w8\w8\w8\w8\s5できれば少し寝かせてくれると嬉しいかもです。
550,0x7E5E8,118,01,"\1\s0‥‥ええんか？\w8\w8\w8\w8\n\nなら、そうさせてもらうわ。\w8\w8\n\n\s2ほなな‥‥\w8\w8\![set,windowstate,minimize]"
551,0x7E668,45,01,"\1\s3‥‥！\w8\w8\![set,windowstate,minimize]"
552,0x7E6A0,87,01,"\0\s8邪魔にされた‥‥\w8\w8\1\s0‥‥\w8\w8そう言うなよ。\w8\![set,windowstate,minimize]"
553,0x7E700,74,01,"\![set,windowstate,stayontop]\0\s5ん。\w8\w8\n\nじゃ、今から手前に出るね。"
554,0x7E754,90,01,"\![set,windowstate,!stayontop]\0\s8あやや‥‥\w8\w8邪魔ですか。\w8\w8\1\s0切ない話やね‥‥"
555,0x7E7C8,16,01,\1‥‥\w8\w8む。
556,0x7E7E4,19,01,\0‥‥\w8\w8\s1む。
557,0x7E800,19,01,\0‥‥\w8\w8\s0ん？
558,0x7E830,27,01,\0\s4‥‥\w8\w8行かないの？
559,0x7E86C,47,01,\0\s0ん。\w8\w8\n\n\s5じゃ、今から3分数えるね。
560,0x7E8A4,58,01,\0\s1え‥‥\w8\w8っと、\w4\s0じゃ、今から3分数え直しだね。
561,0x7E900,47,01,\0\s0ん。\w8\w8\n\n\s5じゃ、今から4分数えるね。
562,0x7E938,58,01,\0\s1え‥‥\w8\w8っと、\w4\s0じゃ、今から4分数え直しだね。
563,0x7E994,47,01,\0\s0ん。\w8\w8\n\n\s5じゃ、今から5分数えるね。
564,0x7E9CC,58,01,\0\s1え‥‥\w8\w8っと、\w4\s0じゃ、今から5分数え直しだね。
565,0x7EA10,64,01,"\![enter,passivemode]\0\s5設定が終わったら OK ボタンを押してね。"
566,0x7EA78,90,01,"\s[20]ごみ箱を掃除‥‥\w8\w8と。\w8\w8\n\n\![raise,Execute,clearrecyclebin]\s5終わったよ。"
567,0x7EADC,109,01,"\s[20]最近使ったファイルをクリア‥‥\w8\w8と。\w8\w8\n\n\![raise,Execute,clearrecentdirectory]\s5終わったよ。"
568,0x7EC28,23,01,\0\s0Notifyリストです。
569,0x7EC48,19,01,\0\s5転がしてみる？
570,0x7EC84,63,01,\0\s[20]IPアドレスコピー‥‥\w8\w8と。\w8\w8\n\n\s5終わったよ。
571,0x7ECE4,21,01,\0\s0Todoリストです。
572,0x7ED04,101,01,"\s[20]アイコンキャッシュクリア‥‥\w8\w8と。\w8\w8\n\n\![raise,Execute,updateexplorer]\s5終わったよ。"
573,0x7ED74,49,01,\0\s[20]今の OS の連続起動時間は‥‥\w8\w8\n\n\s0
574,0x7EDB0,4,01,時間
575,0x7EDCC,6,01,だよ。
576,0x7EDEC,68,01,\0\s5グロンギ語を知っているとはなかなか通ですな。\w8\w8\1\s1フフフ。
577,0x7EE4C,60,01,\0\s5重力語を知っているとはなかなか厨ですな。\w8\w8\1\s1‥‥
578,0x7EEA8,24,01,\0\s8‥‥\w8\w8\1\s0‥‥
579,0x7EF08,31,01,\s[20]ゲーム‥‥\w8\w8\s0と。\n
580,0x7EF30,58,01,"\![*]\q[さくらタイピング,OnTypinggameEnter]\_q - New!\_q\n"
581,0x7EF74,45,01,"\![*]\q[さくらタイピング,OnTypinggameEnter]\n"
582,0x7EFAC,35,01,"\![*]\q[さくらクイズ,OnQuizEnter]\n"
583,0x7EFD8,34,01,"\![*]\q[さくら視力検査,eyesight]\n"
584,0x7F004,26,01,"\![*]\q[キャンセル,cancel]"
585,0x7F068,17,01,\0\s0どれかな？\n
586,0x7F084,52,01,"\![*]\q[ゴースト使用率 - 合計,rateofusegraphtotal]\n"
587,0x7F0C4,53,01,"\![*]\q[ゴースト使用率 - 個別,rateofusegraphsingle]\n"
588,0x7F104,47,01,"\![*]\q[バルーン使用率,rateofusegraphballoon]\n"
589,0x7F1C0,20,01,\b[2]\0\s0何かな？\n
590,0x7F1E0,22,01,"\![*]\q[検索,google]\n"
591,0x7F200,27,01,"\![*]\q[天気予報,weather]\n"
592,0x7F224,26,01,"\![*]\q[時計合わせ,sntp]\n"
593,0x7F28C,22,01,"\![*]\q[ダイス,dice]\n"
594,0x7F2AC,86,01,"\![*]\q[3分,timer3minutes]／\q[4分,timer4minutes]／\q[5分,timer5minutes]\_qタイマ\_q\n"
595,0x7F30C,31,01,"\![*]\q[グロンギ語変換,jtogg]\n"
596,0x7F334,27,01,"\![*]\q[重力語変換,jtogv]\n"
597,0x7F358,34,01,"\![*]\q[CompJapan機能,compjapan]\n"
598,0x7F384,38,01,"\![*]\q[OSの連続起動時間は？,ostime]\n"
599,0x7F3B4,47,01,"\![*]\q[このマシンのIPアドレスは？,ipaddress]\n"
600,0x7F3EC,43,01,"\![*]\q[ごみ箱を空にする,clearrecyclebin]\n"
601,0x7F420,62,01,"\![*]\q[「最近使ったファイル」をクリア,clearrecentdirectory]\n"
602,0x7F468,52,01,"\![*]\q[アイコンキャッシュをクリア,updateexplorer]\n"
603,0x7F4A8,52,01,"\![*]\q[フォントキャッシュをクリア,clearfontcache]\n"
604,0x7F4E8,46,01,"\![*]\q[メモリリフレッシュ,On_RefreshMemory]\n"
605,0x7F538,69,01,\0\s[20]フォントキャッシュ削除‥‥\w8\w8と。\w8\w8\n\n\s5終わったよ。
606,0x7F59C,29,01,\0\s0検索する単語を入れてね。
607,0x7F5EC,112,01,"\0\s0天気の調査開始〜。\![execute,http-get,""http://tenki.www.infoseek.co.jp/yoho/y4410.html""]\![raise,OnWeather]"
608,0x7F688,37,01,\0\s0いわゆる操作方法とかの解説。\n\n
609,0x7F6B8,30,01,"\![*]\q[基本,tutorial_basic]\n"
610,0x7F6E0,40,01,"\![*]\q[インストール,tutorial_install]\n"
611,0x7F714,37,01,"\![*]\q[ホットキー,tutorial_hotkey]\n"
612,0x7F744,43,01,"\![*]\q[さくら固有の要素,tutorial_sakura]\n"
613,0x7F778,27,01,"\![*]\q[戻る,tutorial_quit]"
614,0x7F7B4,117,01,"\0\s0適当にやれば大体何とかなります。\w8\w8\1\s0‥‥\w8\w8いや、いいのか、それで。\x\![raise,OnChoiceSelect,tutorial]"
615,0x7F84C,35,01,\0\s5私固有の要素についてです。\n\n
616,0x7F878,71,01,"\![*]\q[いくつかの分かりづらい要素について,tutorial_sakura_difficult]\n"
617,0x7F8C8,22,01,"\![*]\q[戻る,tutorial]"
618,0x7F90C,49,01,\0\s0えーと。\w8\w8\n\nまず、w2k 限定の話だけど、
619,0x7F948,94,01,時計とかアナログ時計とか、あの手のは、全部ドラッグして好きな位置に移動させられます。\w8\w8\n\n
